ID,compound_id,Smiles,pKi
1029,CHEMBL424530,COc1ccc(S(=O)(=O)c2ccc([C@@H](C)N3CCN(C4CCCCC4)C[C@H]3C)cc2)cc1,9.823908741
1030,CHEMBL88078,O=C(c1cccs1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,6.699991797
1031,CHEMBL233198,CC(C)c1ccc(CCNCC2(N(C)C)COc3ccccc3OC2)cc1,7.356547324
1032,CHEMBL27979,C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,6.030002001
1033,CHEMBL221660,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2cccnc2)CC1,6.519993057
1034,CHEMBL165375,CCCS(=O)(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,9.698970004
1035,CHEMBL3298986,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,6.199998172
1036,CHEMBL3323288,C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1,6.777995046
1037,CHEMBL307810,COc1ccc([S+]([O-])c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,9
1038,CHEMBL450729,CN1CCC[C@H]1c1ccco1,4.510000061
1039,CHEMBL234257,CN(C)C1(CNCC2CCCCC2)COc2ccccc2OC1,7.920818754
1040,CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.007004902
1041,CHEMBL222804,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2cccc(O)c2)CC1,7.319664487
1042,CHEMBL310912,COc1ccc(S(=O)(=O)c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,9.22184875
1043,CHEMBL12268,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5cccnc45)CC3)CC2)cc1,6.591760035
1044,CHEMBL568870,C[N+]1(C)CCC[C@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,7.7000571
1045,CHEMBL2021476,CN(C)[C@@H]1CCCC[C@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21,8.400007822
1046,CHEMBL392186,CN(C)C1(CNCCC2CCOCC2)COc2ccc(F)cc2OC1,8.292429824
1047,CHEMBL1201024,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,9.823908741
1048,CHEMBL435949,COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,5
1049,CHEMBL28997,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5
1050,CHEMBL3354073,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,6.219999702
1051,CHEMBL298612,Cn1cc(C(=O)C(=O)N[C@@H]2CN3CCC2CC3)c2ccccc21,4.300000029
1052,CHEMBL73893,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)C(C)C)CC2)CC1,9.795880017
1053,CHEMBL438427,O=C1NC(c2ccccc2)(c2ccccc2)CN1[C@@H]1CCN(Cc2ccccc2)C1,7.085128182
1054,CHEMBL285440,CN(C)CCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,6.588380294
1055,CHEMBL149769,O=C(NC1CCN(CC2CCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,5.48148606
1056,CHEMBL147695,O=C(NC1CCN(Cc2ccoc2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,5.065501549
1057,CHEMBL726_NBI283936,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.575118363
1058,CHEMBL493979,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,7.674987965
1059,CHEMBL275914,O=C(NC[C@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,5.508638306
1060,CHEMBL56275,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@H]12,6.170001911
1061,CHEMBL312085,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,9.698970004
1062,CHEMBL2441753,CN1C[C@H](C[N+](C)(C)C)OC1=O,4
1063,CHEMBL144737,OC1(c2ccoc2)CN2CCC1CC2,4.27572413
1064,CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1,7.387216143
1065,CHEMBL112297,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)CNC(=O)CCCCCCCCCCCCC)C(=O)OCc1ccccc1,6.786657979
1066,CHEMBL184843,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3/C(=C/CC3CCC(C)(C)N3C)[C@@H]12,7.366531544
1067,CHEMBL144693,c1ccc2oc(C3CN4CCC3CC4)cc2c1,6.698970004
1068,CHEMBL1493369_NBI73686,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,7.519993057
1069,CHEMBL200209,CO[C@]1(C#CC(O)(c2ccc(C)cc2)c2ccc(C)cc2)CN2CCC1CC2,6.300162274
1070,CHEMBL2432038,C1CCC(CN[C@H]2C3C4CC5C6C4CC3C6C52)CC1,5.995678626
1071,CHEMBL104804,COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,5.269999835
1072,CHEMBL3084679,CN1[C@H]2CC[C@@H]1C[C@H](CC(CO)(c1ccccc1)c1ccccc1)C2,7.89997427
1073,CHEMBL222402,CN1CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)CC1,5.534914712
1074,CHEMBL564226_NBI73687,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,5.909999566
1075,CHEMBL428962,CO[C@]1(C#C[C@](O)(c2ccccc2)C2CCCCC2)CN2CCC1CC2,8.799970733
1076,CHEMBL134641,CO/N=C(\C#N)[C@H]1CN2CCC1CC2,6.690008071
1077,CHEMBL2205829,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccc2c(c1)OCO2,5.887730232
1078,CHEMBL461088,c1coc([C@H]2CCCN2)c1,4.110000009
1079,CHEMBL1824785,Fc1cccc(CN2C3CC4CC(C3)CC2C4)c1,5.450751443
1080,CHEMBL70531,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(CCO)CC1,7.585026652
1081,CHEMBL426393,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(CCOc2ccccc2)CC1,6.484126156
1082,CHEMBL278074,O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2ccncc2)c2ccccc21,6.480001471
1083,CHEMBL3121474,C[N+](C)(CC#CCOC1=NOCC1)CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,6.821999344
1084,CHEMBL51982,Cc1ccccc1C(=O)N1CCC(N2CCC(Cc3ccc(C(=O)NC(C)(C)C)cc3)CC2)CC1,6.974694135
1085,CHEMBL363895,C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3[C@@H]([C@@H]3CC4CCC(C)(C)[N+]4(C)O3)[C@@H]12,6.744727495
1086,CHEMBL2092735,C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)C[S@+]1[O-],4.110000009
1087,CHEMBL222387,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCCN(Cc2ccccc2)CC1,8.698970004
1088,CHEMBL21321,O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2cccnc2)c2ccccc21,6.379999358
1089,CHEMBL359027,C1=C(c2csc3ccccc23)C2CCN1CC2,7.017728767
1090,CHEMBL576707,CN1CCCC1c1ccc(C(c2ccccc2)C2CCCCC2)o1,6.850011544
1091,CHEMBL92569,CCCS(=O)(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc6c(c5)OCO6)cc4)CCCO3)CC2)CC1,8.294992041
1092,CHEMBL426761,CCCCS(=O)(=O)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.161150909
1093,CHEMBL2178569,CC1(C)CN(CC/C=C2/c3cc(C(=O)O)ccc3OCc3ncccc32)C[C@H](c2ccc(Cl)cc2)[C@H]1O,8.886056648
1094,CHEMBL284137,CCN(CC)CCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,7.705533774
1095,CHEMBL205654,Cc1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1,7.199970641
1096,CHEMBL75217,CCN(CC)CCOCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,7.657577319
1097,CHEMBL382213,COC1(C#CC(O)(c2ccccc2)c2cccnc2F)CN2CCC1CC2,8.494850022
1098,CHEMBL93709,COc1ccccc1C(=O)C1=CN2CCC1CC2,5.769551079
1099,CHEMBL87132,O=C(c1ccc(Br)cc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,6.199998172
1100,CHEMBL144385,C1=C(c2coc3ccccc23)C2CCN1CC2,7.004364805
1101,CHEMBL1200604_NBI452206,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,7.431798276
1102,CHEMBL169565,CCCS(=O)(=O)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,8.795880017
1103,CHEMBL343659,Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)n1,5.619788758
1104,CHEMBL67873,O=C(NCCC1CCNCC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,5.408935393
1105,CHEMBL554532,C[N+]1(C)CCCC1c1ccco1,5.430000268
1106,CHEMBL104693,CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,5.839999931
1107,CHEMBL435849,CCCCS(=O)(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,9.698970004
1108,CHEMBL352596,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCCC(C)(C)C3)[C@@H]12,6.649751982
1109,CHEMBL352660,O=S(=O)(c1ccc(OC2CCN(C3CCN(S(=O)(=O)Cc4ccccc4)CC3)CC2)cc1)c1ccc2c(c1)OCO2,7.823908741
1110,CHEMBL145488,C1=C(c2ccoc2)C2CCN1CC2,5.769551079
1111,CHEMBL12980,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,10.34678749
1112,CHEMBL381020,COC1(C#CC(O)(c2ccccn2)C2CCC2)CN2CCC1CC2,6.500312917
1113,CHEMBL2441760,CN1CCC[C@H]1[C@@H]1COC(=O)N1,4
1114,CHEMBL69765,CN(C)CCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,4.823908741
1115,CHEMBL571341,CN1CCC[C@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,7.219970873
1116,CHEMBL200208,CO[C@@]1(C#CC(O)(c2ccccc2)c2ccccc2)CN2CCC1CC2,6.600326279
1117,CHEMBL3323281,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,8.010025242
1118,CHEMBL107680,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(O)ccc2C1O3,4.569999968
1119,CHEMBL222449,C[N+]1(CC(=O)c2cccc(F)c2)CC[C@@H](N2CC(c3ccc(F)cc3)(c3ccc(F)cc3)NC2=O)C1,6.966576245
1120,CHEMBL163658,C[C@@H](c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1)N1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)C[C@H]1C,9.096910013
1121,CHEMBL64779,C1=C(c2cccnc2)C2CCN1CC2,5.552841969
1122,CHEMBL292574,c1cnc(O[C@@H]2CN3CCC2C3)cn1,7.397940009
1123,CHEMBL4129580,c1ccc(C2(c3ccccc3)COC[C@H](CO[C@H]3CN4CCC3CC4)O2)cc1,7.240030142
1124,CHEMBL410061,COC1(C#CC(C)(c2ccccc2)c2ccccc2)CN2CCC1CC2,7.400007822
1125,CHEMBL3104092,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,5
1126,CHEMBL71531,COc1ccc(S(=O)(=O)c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,8.512861625
1127,CHEMBL225387,O=C1OC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccccc2)CC1,6.041914151
1128,CHEMBL569270,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,5
1129,CHEMBL2111540,COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,8.176514403
1130,CHEMBL372453,COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,5
1131,CHEMBL165337,CCCCC(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,8.886056648
1132,CHEMBL593685,C[C@H]1OC[C@@H](C[N+](C)(C)C)OC1(C)C,4.559999953
1133,CHEMBL279520,CN(C)CCNC(=O)C1=C/C(=C\c2cccnc2)c2ccccc21,4.530000033
1134,CHEMBL378885,O=C(NC[C@@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,5.431798276
1135,CHEMBL252258,CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,6.552841969
1136,CHEMBL355854,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CC[C@H]3CCC[C@H](C)N3C)[C@@H]12,7.929337836
1137,CHEMBL68384,NCC=C1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,7.259637311
1138,CHEMBL286008,CN(C)CCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,7.57024772
1139,CHEMBL2426680,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,4.839999931
1140,CHEMBL3354075,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCO)CC1,6.669992299
1141,CHEMBL201933,COC1(C#CC(O)(c2ccccc2)c2ccncc2)CN2CCC1CC2,8.301029996
1142,CHEMBL397083,Cc1cc(OCC#CCN2CCCC2)no1,5
1143,CHEMBL374989,C[N+]1(CCOc2ccccc2)CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)C1,8.779891912
1144,CHEMBL428916,C(#CCN1CCCC1)COc1cc(-c2ccccc2)on1,5
1145,CHEMBL568775,C[N+]1(C)CCC[C@@H]1c1ccc([C@@](O)(c2ccccc2)C2CCCCC2)o1,7.059981845
